date,sh_volume,vix_close,target_5d,target_21d
2019-10-18,5189071103.0,14.25,26039482602.0,117708441637.0
2019-10-21,4948434479.0,14.0,26485056459.0,118379126211.0
2019-10-22,5266231101.0,14.46,26555215519.0,119660041798.0
2019-10-23,5138852151.0,14.01,27006403427.0,120066661249.0
2019-10-24,5493969561.0,13.71,27751831050.0,119560159592.0
2019-10-25,5191995310.0,12.65,28459391675.0,120017050385.0
2019-10-28,5394008336.0,13.11,29312787551.0,121486439979.0
2019-10-29,5336390161.0,13.2,30641186158.0,120802738600.0
2019-10-30,5590040059.0,12.33,31739476745.0,117941130547.0
2019-10-31,6239397184.0,13.22,31935698340.0,117127721006.0
2019-11-01,5899555935.0,12.3,31401032579.0,117104722858.0
2019-11-04,6247404212.0,12.83,29780636989.0,116600498633.0
2019-11-05,6664788768.0,13.1,28525464723.0,115352413873.0
2019-11-06,6688330646.0,12.62,27432548123.0,114098305008.0
2019-11-07,6435618779.0,12.73,26296017476.0,113047293246.0
2019-11-08,5364890174.0,12.07,26404313117.0,112997030658.0
2019-11-11,4627008622.0,12.69,27181526159.0,113494341317.0
2019-11-12,5409616502.0,12.68,27391028710.0,114378749095.0
2019-11-13,5595414046.0,13.0,28342761352.0,114654966318.0
2019-11-14,5299088132.0,13.05,28589144822.0,115700902345.0
2019-11-15,5473185815.0,12.05,28103426911.0,116390978628.0
2019-11-18,5404221664.0,12.46,28348091350.0,117665185981.0
2019-11-19,5619119053.0,12.86,29592370227.0,118176809828.0
2019-11-20,6547146688.0,12.78,27697912321.0,121853032471.0
2019-11-21,5545471602.0,13.13,24880872725.0,121348792399.0
2019-11-22,4987467904.0,12.34,25319392464.0,118662081705.0
2019-11-25,5648886103.0,11.87,25547064148.0,116781214670.0
2019-11-26,6863397930.0,11.54,24426846205.0,114133596487.0
2019-11-27,4652688782.0,11.75,25190861431.0,114493241616.0
2019-11-29,2728432006.0,12.62,27896651206.0,116779763119.0
2019-12-02,5425987643.0,14.91,27855270580.0,117593997973.0
2019-12-03,5876557787.0,15.96,27293340379.0,117696445234.0
2019-12-04,5743179987.0,14.8,26674479673.0,118365806379.0
2019-12-05,5416704008.0,14.52,27551799945.0,118678126146.0
2019-12-06,5434221781.0,13.62,27989209433.0,119333719382.0
2019-12-09,5384607017.0,15.86,28949626575.0,120006785806.0
2019-12-10,5314627586.0,15.68,29798261087.0,120179393177.0
2019-12-11,5124319281.0,14.99,31352370823.0,120948734233.0
2019-12-12,6294024280.0,13.94,31189089443.0,120796406639.0
2019-12-13,5871631269.0,12.63,35540827505.0,120987105674.0
2019-12-16,6345024159.0,12.14,34237034876.0,120386741485.0
2019-12-17,6163262098.0,12.29,30374529988.0,120398415901.0
2019-12-18,6678429017.0,12.58,27464120039.0,120377172795.0
2019-12-19,6130742900.0,12.5,25549156886.0,120207096124.0
2019-12-20,10223369331.0,12.51,20338121466.0,116085028302.0
2019-12-23,5041231530.0,12.61,20311843445.0,117258336499.0
2019-12-24,2300757210.0,12.67,24251308732.0,121270738911.0
2019-12-26,3768019068.0,12.65,26462294712.0,123117009909.0
2019-12-27,4215779747.0,13.43,28659056097.0,124644562654.0
2019-12-30,5012333911.0,14.82,29375745961.0,125619441913.0
2019-12-31,5014953509.0,13.78,30450607469.0,127684148720.0
2020-01-02,6240222497.0,12.47,30268058413.0,127545539573.0
2020-01-03,5979005048.0,14.02,29776288322.0,127924389434.0
2020-01-06,6412541132.0,13.85,29257407527.0,127980604180.0
2020-01-07,5729023775.0,13.79,29670080438.0,128294359990.0
2020-01-08,6089815017.0,13.45,29642595725.0,128040605114.0
2020-01-09,6057673441.0,12.54,29329582254.0,127506321127.0
2020-01-10,5487234957.0,12.56,30017283811.0,128096828331.0
2020-01-13,5893660337.0,12.32,30780809385.0,128369473761.0
2020-01-14,6141696686.0,12.39,30599778928.0,127878052862.0
2020-01-15,6062330304.0,12.42,30638750133.0,127362444883.0
2020-01-16,5744659970.0,12.32,31108629890.0,127536986220.0
2020-01-17,6174936514.0,12.1,31246852998.0,127332347103.0
2020-01-21,6657185911.0,12.85,30203957153.0,127322162733.0
2020-01-22,5960666229.0,12.91,29986623416.0,127898515799.0
2020-01-23,6101301509.0,12.98,29872535077.0,129709923352.0
2020-01-24,6214539727.0,14.56,30737655666.0,132549655742.0
2020-01-27,6313159622.0,18.23,30526109394.0,135131769430.0
2020-01-28,5614290066.0,16.28,31269674237.0,140964864307.0
2020-01-29,5743332492.0,16.39,31995097623.0,148802955209.0
2020-01-30,5987213170.0,15.49,32050664038.0,153143507498.0
2020-01-31,7079660316.0,18.84,30807063863.0,156503918378.0
2020-02-03,6101613350.0,17.97,30228839967.0,158855916333.0
2020-02-04,6357854909.0,16.05,29948727219.0,161478408150.0
2020-02-05,6468755878.0,15.15,29646277108.0,165618961798.0
2020-02-06,6042779585.0,14.96,29253773310.0,172492691489.0
2020-02-07,5836060141.0,15.47,28964435494.0,178559595146.0
2020-02-10,5523389454.0,15.04,29360247347.0,184491316009.0
2020-02-11,6077742161.0,15.18,29252802583.0,192095259657.0
2020-02-12,6166305767.0,13.74,29733498357.0,198664708610.0
2020-02-13,5650275787.0,14.15,30620241865.0,205205423206.0
2020-02-14,5546722325.0,13.68,32986228602.0,212712058597.0
2020-02-18,5919201307.0,14.83,36121299412.0,220285402607.0
2020-02-19,5970297397.0,14.38,39046275325.0,226791743632.0
2020-02-20,6647001541.0,15.56,43846658727.0,234233118140.0
2020-02-21,6537019295.0,17.08,50891062826.0,239235925460.0
2020-02-24,7912709062.0,25.03,53306119223.0,243142825440.0
2020-02-25,9054272117.0,27.85,54691918302.0,246797310417.0
2020-02-26,8895273310.0,27.56,54250256297.0,249424640477.0
2020-02-27,11447384943.0,39.16,51783218080.0,247652954522.0
2020-02-28,13581423394.0,40.11,48811104212.0,243237057100.0
2020-03-02,10327765459.0,33.42,51399848029.0,243198074929.0
2020-03-03,10440071196.0,36.82,52862740631.0,242200608269.0
2020-03-04,8453611305.0,31.99,55864239643.0,243629596906.0
2020-03-05,8980346726.0,39.62,60565578726.0,243857899705.0
2020-03-06,10609309526.0,41.94,62692023920.0,243236063310.0
2020-03-09,12916509276.0,54.46,61966505027.0,241137445759.0
2020-03-10,11902963798.0,47.3,63116898945.0,238407189863.0
2020-03-11,11455110317.0,53.9,65154333945.0,238764062349.0
2020-03-12,13681685809.0,75.47,63949286558.0,233427297467.0
2020-03-13,12735754720.0,57.83,65301907887.0,229905320821.0
2020-03-16,12190990383.0,82.69,64650744119.0,226046164194.0
2020-03-17,13053357716.0,75.91,63416995445.0,222113938007.0
2020-03-18,13492545317.0,76.45,62633207222.0,218523292096.0
2020-03-19,12476638422.0,72.0,61679172170.0,214791710239.0
2020-03-20,14088376049.0,66.04,57266495109.0,209345272607.0
2020-03-23,11539826615.0,61.59,54892194466.0,205704881202.0
2020-03-24,11819609042.0,61.67,53361368712.0,203177654594.0
2020-03-25,12708757094.0,63.95,50095216154.0,199269088840.0
2020-03-26,11522603370.0,61.0,48455212726.0,196467545931.0
2020-03-27,9675698988.0,65.54,47988163263.0,195909071717.0
2020-03-30,9165525972.0,57.08,48810110422.0,197554986048.0
2020-03-31,10288783288.0,53.54,49339218859.0,197934556974.0
2020-04-01,9442604536.0,57.06,49069322225.0,196865182660.0
2020-04-02,9882599942.0,50.91,50998705086.0,195004665123.0
2020-04-03,9208649525.0,46.8,50134976488.0,194709924820.0
2020-04-06,9987473131.0,45.24,49361281431.0,193072095962.0
2020-04-07,10817891725.0,46.7,46875223462.0,190869662185.0
2020-04-08,9172707902.0,43.35,46823647089.0,190135761684.0
2020-04-09,11811982803.0,41.67,44913563692.0,186847665202.0
2020-04-13,8344920927.0,41.17,45313699330.0,187775800155.0
2020-04-14,9213778074.0,37.76,44741859673.0,188670523996.0
2020-04-15,8331833756.0,40.84,44309461127.0,189530257967.0
2020-04-16,9121131529.0,40.11,44480712032.0,189837747405.0
2020-04-17,9901899406.0,38.15,43379003966.0,190403299299.0
2020-04-20,8745056565.0,43.83,43355007862.0,190495002942.0
2020-04-21,8641938417.0,45.41,43830294219.0,190896189836.0
2020-04-22,7899435210.0,41.98,46742299312.0,191503919400.0
2020-04-23,9292382434.0,41.38,48118271092.0,189681278269.0
2020-04-24,8800191340.0,35.93,47691309974.0,190902725844.0
2020-04-27,8721060461.0,33.29,46992331918.0,192810883686.0
2020-04-28,9117224774.0,33.57,46789016366.0,192935247045.0
2020-04-29,10811440303.0,31.23,44327220336.0,193905075680.0
2020-04-30,10668354214.0,34.15,42274324070.0,191538789485.0
2020-05-01,8373230222.0,37.19,42339901249.0,191939976104.0
2020-05-04,8022082405.0,35.97,42841705165.0,193970987103.0
2020-05-05,8913909222.0,33.61,43200851823.0,197080727981.0
2020-05-06,8349644273.0,34.12,44959709465.0,203234122884.0
2020-05-07,8615457948.0,31.44,45535819244.0,208368447412.0
2020-05-08,8438807401.0,27.98,46525632810.0,211230384662.0
2020-05-11,8523886321.0,27.57,48469197789.0,214069433963.0
2020-05-12,9273055880.0,33.04,48032902117.0,216520818785.0
2020-05-13,10108501915.0,35.28,46967525513.0,216180091525.0
2020-05-14,9191567727.0,32.61,46283122560.0,216754698912.0
2020-05-15,9428620967.0,31.89,44324242896.0,217449560812.0
2020-05-18,10467451300.0,29.3,43878430511.0,215496396219.0
2020-05-19,8836760208.0,30.53,45670888606.0,215140289289.0
2020-05-20,9043125311.0,27.99,45869351428.0,220199904155.0
2020-05-21,8507164774.0,29.53,49143455592.0,220630082856.0
2020-05-22,7469741303.0,28.16,49975782308.0,222967014464.0
2020-05-26,10021638915.0,28.01,48728560234.0,223497161253.0
2020-05-27,10629218303.0,27.62,48152435335.0,222149760750.0
2020-05-28,9241588133.0,28.59,50934497302.0,227922662291.0
2020-05-29,11781268938.0,27.51,53656267540.0,224630062619.0
2020-06-01,8302068019.0,28.23,59103981997.0,225197605973.0
2020-06-02,8774416841.0,26.84,61630309807.0,225242867946.0
2020-06-03,10053093404.0,25.66,62940152025.0,222919119245.0
2020-06-04,12023650100.0,25.81,62640942627.0,219852274730.0
2020-06-05,14503039176.0,24.52,57905678106.0,213688417939.0
2020-06-08,13749782476.0,25.81,53922070744.0,208587096026.0
2020-06-09,11300744651.0,27.57,52744808960.0,205875235190.0
2020-06-10,11362935622.0,27.57,49896160045.0,202209761319.0
2020-06-11,11724440702.0,40.79,46652372621.0,199891260598.0
2020-06-12,9767774655.0,36.09,50987338143.0,198822613829.0
2020-06-15,9766175114.0,34.4,50158506504.0,198084318833.0
2020-06-16,10123482867.0,33.67,49841696548.0,195774444289.0
2020-06-17,8514286707.0,33.47,51879195545.0,195235669063.0
2020-06-18,8480653278.0,32.94,52680360067.0,194654095502.0
2020-06-19,14102740177.0,35.12,53592109564.0,189996663986.0
2020-06-22,8937343475.0,31.77,53143435355.0,189119805959.0
2020-06-23,9806672911.0,31.37,52206373817.0,187856470177.0
2020-06-24,10551785704.0,33.84,50474266927.0,185011379861.0
2020-06-25,9281817800.0,32.22,48921793830.0,183676537411.0
2020-06-26,15014489674.0,34.73,42864109741.0,176367123644.0
2020-06-29,8488669266.0,31.78,42714622860.0,176064787215.0
2020-06-30,8869611373.0,30.43,42493472050.0,175344349723.0
2020-07-01,8819678814.0,28.62,42262677051.0,175721811572.0
2020-07-02,7729344703.0,27.68,42230794099.0,176272736570.0
2020-07-06,8956805585.0,27.94,42679928495.0,175497904892.0
2020-07-07,8339182385.0,29.43,43039873996.0,175558924852.0
2020-07-08,8648460563.0,28.08,43419293551.0,175084215564.0
2020-07-09,8588883815.0,29.26,42644018059.0,174514725388.0
2020-07-10,7697461751.0,27.29,42922067789.0,175019128606.0
2020-07-13,9405939981.0,32.19,41415207525.0,174637587941.0
2020-07-14,8699127886.0,29.52,42161388300.0,173222237316.0
2020-07-15,9027880118.0,27.76,41193993630.0,171112225010.0
2020-07-16,7813608323.0,28.0,41923722436.0,169846064419.0
2020-07-17,7975511481.0,25.68,41654906343.0,168378483193.0
2020-07-20,7899079717.0,24.46,41702801976.0,167173826197.0
2020-07-21,9445308661.0,24.84,39962569222.0,164679755051.0
2020-07-22,8060485448.0,24.32,40088416611.0,164004449230.0
2020-07-23,8543337129.0,26.08,39694253363.0,162701778621.0
2020-07-24,7706695388.0,25.84,41184698638.0,162442845511.0
2020-07-27,7946975350.0,24.74,41517992989.0,161383400688.0
2020-07-28,7705075907.0,25.44,41994890989.0,160723382586.0
2020-07-29,8186332837.0,24.1,42208760497.0,159871399162.0
2020-07-30,8149173881.0,24.76,42233337891.0,158349594826.0
2020-07-31,9197140663.0,24.46,41055590867.0,156937115254.0
2020-08-03,8280269701.0,24.28,40977186135.0,156073081973.0
2020-08-04,8181973907.0,23.76,41819611544.0,155938470758.0
2020-08-05,8400202345.0,22.99,40703186460.0,156666602782.0
2020-08-06,8173751275.0,22.65,39447302997.0,156992209235.0
2020-08-07,8019393639.0,22.21,37975357090.0,157414943106.0
2020-08-10,8201864969.0,22.13,36281422376.0,156517935928.0
2020-08-11,9024399316.0,24.03,33951445781.0,155337420571.0
2020-08-12,7283777261.0,22.28,33618906035.0,155234672641.0
2020-08-13,6917867812.0,22.13,34086217850.0,155729712901.0
2020-08-14,6547447732.0,22.05,34779436638.0,156840967897.0
2020-08-17,6507930255.0,21.35,35719268661.0,158515739197.0
2020-08-18,6694422721.0,21.51,35912376467.0,159790145265.0
2020-08-19,6951237515.0,22.54,36006196757.0,165425433382.0
2020-08-20,7385179627.0,22.72,35955366543.0,166598078170.0
2020-08-21,7240666520.0,22.54,35342069568.0,166661427528.0
2020-08-24,7447762278.0,22.37,35678968381.0,167482765261.0
2020-08-25,6887530527.0,22.03,36207674274.0,169062627912.0
2020-08-26,7045057805.0,23.27,37209979161.0,169303571329.0
2020-08-27,7334349413.0,24.47,39003964117.0,169207360341.0
2020-08-28,6627369545.0,22.96,40875952300.0,169395616529.0
2020-08-31,7784661091.0,26.41,41533418719.0,170360675136.0
2020-09-01,7416236420.0,26.12,41422040090.0,170778947157.0
2020-09-02,8047362692.0,26.57,41218561357.0,170050420472.0
2020-09-03,9128334369.0,33.6,39271256319.0,167838693515.0
2020-09-04,8499357728.0,30.75,38184806663.0,167685103917.0
2020-09-08,8442127510.0,31.46,37401381881.0,166501108272.0
2020-09-09,7304857791.0,28.81,38279225645.0,166272515269.0
2020-09-10,7843883959.0,29.71,38404170475.0,165499497738.0
2020-09-11,7181029331.0,26.87,43809666776.0,165428942875.0
2020-09-14,7412908072.0,25.85,44954583119.0,165018783157.0
2020-09-15,7658702728.0,25.59,44599896269.0,164492466176.0
2020-09-16,8182701555.0,26.04,44686294725.0,163173636385.0
2020-09-17,7968828789.0,26.46,45184859114.0,162863572856.0
2020-09-18,12586525632.0,25.83,39884334704.0,157672381352.0
2020-09-21,8557824415.0,27.78,38564648714.0,156342869032.0
2020-09-22,7304015878.0,26.86,38076258569.0,156379899386.0
2020-09-23,8269100011.0,28.58,38556878256.0,155507875505.0
2020-09-24,8467393178.0,28.51,37923993519.0,153635877746.0
2020-09-25,7286001222.0,26.38,37956828304.0,153361828777.0
2020-09-28,7238138425.0,26.19,37635297291.0,152975409610.0
2020-09-29,6815625733.0,26.27,39165439688.0,154962392296.0
2020-09-30,8749719698.0,26.37,37673851855.0,154183582617.0
2020-10-01,7834508441.0,26.7,36915608202.0,154602645027.0
2020-10-02,7318836007.0,27.63,36667638623.0,154669329679.0
2020-10-05,6916607412.0,27.96,36861505679.0,155025984282.0
2020-10-06,8345768130.0,29.48,35518485903.0,154884843723.0
2020-10-07,7258131865.0,28.06,35392739785.0,156066852695.0
2020-10-08,7076264788.0,26.36,35180346761.0,157819072539.0
2020-10-09,7070866428.0,25.0,35768245593.0,164871304088.0
2020-10-12,7110474468.0,25.07,36053105253.0,168278259452.0
2020-10-13,7002748354.0,26.07,36278668994.0,169522380369.0
2020-10-14,7132385747.0,26.4,36487329479.0,170933464720.0
2020-10-15,6863871764.0,26.97,37020533845.0,172198496243.0
2020-10-16,7658765260.0,27.41,35957164004.0,173665612333.0
2020-10-19,7395334128.0,29.18,35573782129.0,174923066522.0
2020-10-20,7228312095.0,29.35,35197189292.0,177429092764.0
2020-10-21,7341046232.0,28.65,36658751479.0,179547712893.0
2020-10-22,7397076130.0,28.11,37232585368.0,181498620853.0
2020-10-23,6595395419.0,27.55,38890760800.0,185139778492.0
2020-10-26,7011952253.0,32.46,39264329206.0,190305755990.0
2020-10-27,6851719258.0,33.35,39685871963.0,192510151700.0
2020-10-28,8802608419.0,40.28,39087891115.0,189678788914.0
2020-10-29,7970910019.0,37.59,39557121933.0,195418836091.0
2020-10-30,8253570851.0,38.02,40132035714.0,198819194390.0
2020-11-02,7385520659.0,37.13,46869613032.0,201427252960.0
2020-11-03,7273262015.0,35.55,50113780849.0,204100351653.0
2020-11-04,8204627571.0,29.57,50156022549.0,205795232617.0
2020-11-05,8440140837.0,27.58,50259351810.0,206608487008.0
2020-11-06,8828484632.0,24.86,49559770465.0,206875757368.0
2020-11-09,14123097977.0,25.75,44562553838.0,202812382462.0
2020-11-10,10517429832.0,24.8,42697912323.0,201163535543.0
2020-11-11,8246869271.0,23.45,44185381389.0,201279671833.0
2020-11-12,8543470098.0,25.35,45101577652.0,201578091774.0
2020-11-13,8128903287.0,23.1,46320658455.0,202020410532.0
2020-11-16,9125881350.0,22.45,47431330163.0,201323488567.0
2020-11-17,8652788317.0,22.71,50956471597.0,201650070003.0
2020-11-18,9734338337.0,23.84,50278248228.0,205861193716.0
2020-11-19,9459666361.0,23.11,46789827500.0,206051048656.0
2020-11-20,9347984090.0,23.7,51152800606.0,206264966046.0
2020-11-23,10236553058.0,22.66,52570176698.0,206609652747.0
2020-11-24,12177929751.0,21.64,50385826176.0,199482996953.0
2020-11-25,9056114968.0,21.25,51276071916.0,198799061643.0
2020-11-27,5971245633.0,20.84,55204334818.0,200696681647.0
2020-11-30,13710957196.0,20.57,50746772850.0,195253806819.0
2020-12-01,11653929150.0,20.77,48188598692.0,191383800504.0
2020-12-02,9993579229.0,21.17,48254742534.0,192840058117.0
2020-12-03,9946360708.0,21.28,47176964739.0,194264963876.0
2020-12-04,9899508535.0,20.79,45640461765.0,197827766449.0
2020-12-07,9253395228.0,21.3,45228956576.0,200219713698.0
2020-12-08,9095754992.0,20.68,44704423629.0,202821984190.0
2020-12-09,10059723071.0,22.27,43073659943.0,203916723272.0
2020-12-10,8868582913.0,22.52,43184446783.0,206927686151.0
2020-12-11,8363005561.0,23.31,48766903272.0,209854283158.0
2020-12-14,8841890039.0,24.72,49574534534.0,212582098774.0
2020-12-15,8571222045.0,22.89,50565213969.0,215417669950.0
2020-12-16,8428959385.0,22.5,52717494343.0,217912183627.0
2020-12-17,8979369753.0,21.93,48789398547.0,220023311785.0
2020-12-18,13945462050.0,21.57,43216116155.0,217517814429.0
2020-12-21,9649521301.0,25.16,41435460491.0,218513249315.0
2020-12-22,9561901480.0,24.23,40141641379.0,222705352052.0
2020-12-23,10581239759.0,23.31,37344324455.0,224678720018.0
2020-12-24,5051273957.0,21.53,43742887340.0,238283445561.0
2020-12-28,8372179658.0,21.7,46741974149.0,246397680380.0
2020-12-29,7868865637.0,23.08,52335419620.0,252589950557.0
2020-12-30,8268082368.0,22.77,55712679729.0,256523309235.0
2020-12-31,7783922835.0,22.75,59626782378.0,261204584523.0
2021-01-04,11449836842.0,26.97,59331407689.0,261837455101.0
2021-01-05,11371266467.0,25.34,59839687014.0,262290604700.0
2021-01-06,13462311108.0,25.07,57666978474.0,260152812386.0
2021-01-07,11645342477.0,22.37,57591341652.0,261465892334.0
2021-01-08,11698025484.0,21.56,57300109389.0,262701080807.0
2021-01-11,11154462153.0,24.08,57069120298.0,264189689867.0
2021-01-12,11879545792.0,23.33,56280072417.0,264527099369.0
2021-01-13,11289602568.0,22.21,56430434543.0,264358491952.0
2021-01-14,11569705655.0,23.25,55505685075.0,265246855644.0
2021-01-15,11406793221.0,24.34,57852896071.0,265534129977.0
2021-01-19,10923473062.0,23.24,59484030734.0,265616012507.0
2021-01-20,11090497911.0,21.58,67049532323.0,265758846562.0
2021-01-21,11439964694.0,21.32,72095982106.0,266272743224.0
2021-01-22,10644956187.0,21.91,75512161733.0,268964951609.0
2021-01-25,13754004217.0,23.19,73959598562.0,266661064194.0
2021-01-26,12554607725.0,23.02,73870188960.0,266630582925.0
2021-01-27,18655999500.0,37.21,67296896880.0,259855356323.0
2021-01-28,16486414477.0,30.21,62634898469.0,253224634608.0
2021-01-29,14061135814.0,33.09,59898281449.0,249066530200.0
2021-02-01,12201441046.0,30.24,60655262828.0,248057086145.0
2021-02-02,12465198123.0,25.56,61123278662.0,249929185747.0
2021-02-03,12082707420.0,22.91,61683642455.0,251888251147.0
2021-02-04,11824416066.0,21.77,62076181683.0,251561649996.0
2021-02-05,11324518794.0,20.87,61872658040.0,251744568963.0
2021-02-08,12958422425.0,21.24,61372304962.0,250144945728.0
2021-02-09,12933213957.0,21.63,60133158559.0,248112543080.0
2021-02-10,12643071213.0,21.99,58495442938.0,245155946462.0
2021-02-11,12216955294.0,21.25,57511819610.0,243517354333.0
2021-02-12,11120995151.0,19.97,58344685815.0,242200289063.0
2021-02-16,12458069347.0,21.46,59223781040.0,239514024259.0
2021-02-17,11694067554.0,21.5,58979830288.0,238359924982.0
2021-02-18,11005355592.0,22.49,60498601152.0,242390685069.0
2021-02-19,11233331966.0,22.05,61146042084.0,240520199882.0
2021-02-22,11953861356.0,23.45,59047873490.0,238432455106.0
2021-02-23,13337164572.0,23.11,55613740324.0,235678182989.0
2021-02-24,11450116802.0,21.34,55355620513.0,234416442807.0
2021-02-25,12524126456.0,28.89,57168791782.0,232359626825.0
2021-02-26,11880772898.0,27.95,59329791704.0,229795525934.0
2021-03-01,9855692762.0,23.35,60971913857.0,228435610606.0
2021-03-02,9903031406.0,24.1,62576320212.0,227784112767.0
2021-03-03,11191996991.0,26.67,62743122411.0,225066442100.0
2021-03-04,14337297725.0,28.57,59306635995.0,218945335543.0
2021-03-05,14041772820.0,24.66,54951337770.0,212856315716.0
2021-03-08,11497814915.0,25.47,54031886020.0,209300741201.0
2021-03-09,11507437761.0,24.03,52328378140.0,205616547433.0
2021-03-10,11358799190.0,22.56,50741383493.0,201603488488.0
2021-03-11,10900811309.0,21.91,50380540461.0,198316502962.0
2021-03-12,9686474595.0,20.69,55730181545.0,196333365365.0
2021-03-15,10578363165.0,20.03,54514665159.0,193594491837.0
2021-03-16,9803929881.0,19.79,54576851858.0,191970862266.0
2021-03-17,9771804543.0,19.23,55387939770.0,190438215021.0
2021-03-18,10539968277.0,21.58,55036348113.0,187842923090.0
2021-03-19,15036115679.0,20.95,50467542908.0,181155233295.0
2021-03-22,9362846779.0,18.88,50421368136.0,179520680157.0
2021-03-23,9866116580.0,20.3,49051028990.0,178124548358.0
2021-03-24,10582892455.0,21.2,47719670102.0,175295930798.0
2021-03-25,10188376620.0,19.81,46005619806.0,173181092486.0
2021-03-26,10467310474.0,18.86,43754500500.0,170910408009.0
2021-03-29,9316672007.0,20.74,42390581486.0,169772082470.0
2021-03-30,8495777434.0,19.61,41837044452.0,170320809774.0
2021-03-31,9251533567.0,19.4,40408754878.0,170008414791.0
2021-04-01,8474326324.0,17.33,39280168799.0,170140782587.0
2021-04-05,8216191168.0,17.91,38677803414.0,172040600697.0
2021-04-06,7952752993.0,18.12,38428387419.0,172635361284.0
2021-04-07,7942240400.0,17.16,38325636656.0,174017092428.0
2021-04-08,7823243993.0,16.95,38682692973.0,174430818682.0
2021-04-09,7345740245.0,16.69,39576110026.0,176252979813.0
2021-04-12,7613825783.0,16.91,39906960589.0,178002142466.0
2021-04-13,7703336998.0,16.65,40552049475.0,179557607616.0
2021-04-14,7839489637.0,16.99,40440853479.0,180944214748.0
2021-04-15,8180300310.0,16.57,40730537950.0,180577999953.0
2021-04-16,8239157298.0,16.25,40245655547.0,180273169279.0
2021-04-19,7944676346.0,17.29,40374517509.0,180836320541.0
2021-04-20,8348425884.0,18.68,40222717622.0,180874335751.0
2021-04-21,7728293641.0,17.5,40672770449.0,180927396154.0
2021-04-22,8469984781.0,18.71,41247290406.0,180017888293.0
2021-04-23,7754274895.0,17.33,42432154095.0,179309315479.0
2021-04-26,8073538308.0,17.64,42965309907.0,179380118847.0
2021-04-27,8196625997.0,17.56,44884693188.0,179685220948.0
2021-04-28,8178346468.0,17.28,45253860300.0,182711746881.0
2021-04-29,9044504738.0,17.61,45533327106.0,182531118572.0
2021-04-30,8939138584.0,18.61,44831158769.0,182650474932.0
2021-05-03,8606694120.0,18.31,45392366025.0,184697080192.0
2021-05-04,10116009278.0,19.48,44639345183.0,185339365268.0
2021-05-05,8547513580.0,19.15,45350633751.0,185088710182.0
2021-05-06,9323971544.0,18.39,45252758976.0,184607690259.0
2021-05-07,8236970247.0,16.69,44829874244.0,186680804688.0
2021-05-10,9167901376.0,19.66,43596299492.0,187548199463.0
2021-05-11,9362988436.0,21.84,42741138664.0,187238126285.0
2021-05-12,9258802148.0,27.59,41868777610.0,185726723253.0
2021-05-13,9226096769.0,23.13,40424034885.0,184879083813.0
2021-05-14,7814085515.0,18.81,40170426290.0,185469591187.0
2021-05-17,7934326624.0,19.72,39281801747.0,186487713473.0
2021-05-18,8507827608.0,21.34,38918315815.0,187617036198.0
2021-05-19,8386441094.0,22.18,39033602819.0,191960288838.0
2021-05-20,7781354044.0,20.67,42457121176.0,192719503193.0
2021-05-21,7560476920.0,20.15,43760520685.0,193202156251.0
2021-05-24,7045702081.0,18.4,45773313548.0,194117693268.0
2021-05-25,8144341676.0,18.84,48282271252.0,193930781250.0
2021-05-26,8501728098.0,17.36,50538837508.0,200005273525.0
2021-05-27,11204872401.0,16.74,47630823601.0,197016960431.0
2021-05-28,8863876429.0,16.76,47609898793.0,196534464990.0
2021-06-01,9058494944.0,17.9,48861488525.0,196765518857.0
2021-06-02,10653299380.0,17.48,48243485296.0,194114785888.0
2021-06-03,10758294354.0,18.04,46538106200.0,190182027814.0
2021-06-04,8296858494.0,16.42,45988646822.0,190508808585.0
2021-06-07,8842951621.0,16.42,45524152530.0,190104931725.0
2021-06-08,10310084676.0,17.07,43618660743.0,188499025519.0
2021-06-09,10035296151.0,17.89,42535813502.0,185663472613.0
2021-06-10,9052915258.0,16.1,43120048577.0,183712943338.0
2021-06-11,7747399116.0,15.65,48102343195.0,184057533439.0
2021-06-14,8378457329.0,16.39,48264454265.0,183955169977.0
2021-06-15,8404592889.0,17.02,47902991354.0,183789371282.0
2021-06-16,8952448910.0,18.15,46911781542.0,182697338819.0
2021-06-17,9637150333.0,17.75,45232060867.0,182556421814.0
2021-06-18,12729693734.0,20.7,47078587506.0,178718724140.0
2021-06-21,8540568399.0,17.89,46754578414.0,177926284840.0
2021-06-22,8043129978.0,16.66,47092829424.0,176692986379.0
2021-06-23,7961239098.0,16.32,48421139137.0,177131715118.0
2021-06-24,7957429658.0,15.97,48466275890.0,177732559289.0
2021-06-25,14576220373.0,15.62,40715591797.0,171553773675.0
2021-06-28,8216559307.0,15.76,41122671755.0,171632767029.0
2021-06-29,8381380988.0,16.02,41180365528.0,171040511814.0
2021-06-30,9289548811.0,15.83,40594995187.0,169147239968.0
2021-07-01,8002566411.0,15.48,39792172021.0,168425726414.0
2021-07-02,6825536280.0,15.07,40069021724.0,169508888830.0
2021-07-06,8623639265.0,16.44,39537371676.0,169217808662.0
2021-07-07,8439074761.0,16.2,39374390782.0,168407712091.0
2021-07-08,8704178470.0,19.0,38909006506.0,167145133909.0
2021-07-09,7199743245.0,16.18,39569679708.0,167348318394.0
2021-07-12,7102385983.0,16.17,41963527053.0,167922326032.0
2021-07-13,8091989217.0,17.12,42763533896.0,167182919097.0
