date,total_sh_volume,total_dollar_volume,vix_close,target_volume
2019-05-24,4497395684.0,198311988022.44284,15.85,290733853392.9129
2019-05-28,6434221924.0,290733853392.9129,17.5,254520263337.25128
2019-05-29,5875708536.0,254520263337.25128,17.9,203739017237.566
2019-05-30,5062313699.0,203739017237.566,17.3,260120769593.85583
2019-05-31,6092078647.0,260120769593.85583,18.71,306419171538.1354
2019-06-03,6425164800.0,306419171538.1354,18.86,280497825150.0908
2019-06-04,6099679273.0,280497825150.0908,16.97,251014719024.62683
2019-06-05,5639607333.0,251014719024.62683,16.09,233521355894.1942
2019-06-06,5481129342.0,233521355894.1942,15.93,241395182744.25903
2019-06-07,5238766694.0,241395182744.25903,16.3,246131297656.87088
2019-06-10,5191788585.0,246131297656.87088,15.94,235313444418.6204
2019-06-11,5572983645.0,235313444418.6204,15.99,202762631126.8928
2019-06-12,4938129250.0,202762631126.8928,15.91,206637367424.8203
2019-06-13,4847405192.0,206637367424.8203,15.82,198265747877.7948
2019-06-14,4725526202.0,198265747877.7948,15.28,202193427911.9247
2019-06-17,4713442171.0,202193427911.9247,15.35,262464832212.2455
2019-06-18,5615391799.0,262464832212.2455,15.15,232031782275.21887
2019-06-19,5234475986.0,232031782275.21887,14.33,265756709410.68887
2019-06-20,5957423515.0,265756709410.68887,14.75,355788927666.85614
2019-06-21,7815925909.0,355788927666.85614,15.4,215643066668.1049
2019-06-24,5146451587.0,215643066668.1049,15.26,252818416902.68143
2019-06-25,5608738282.0,252818416902.68143,16.28,243617408050.4161
2019-06-26,5547735121.0,243617408050.4161,16.21,217417275404.81223
2019-06-27,5132338801.0,217417275404.81223,15.82,403664748644.0968
2019-06-28,9416201800.0,403664748644.0968,15.08,262771248412.17963
2019-07-01,5676083406.0,262771248412.17963,14.06,214972799476.5668
2019-07-02,5094421546.0,214972799476.5668,12.93,144718713779.25055
2019-07-03,3465949783.0,144718713779.25055,12.57,174226221962.40652
2019-07-05,4024576210.0,174226221962.40652,13.28,198066055901.751
2019-07-08,4793860893.0,198066055901.751,13.96,215367826758.0133
2019-07-09,4828436047.0,215367826758.0133,14.09,221117775560.5988
2019-07-10,5100605386.0,221117775560.5988,13.03,224662032759.1715
2019-07-11,5029801925.0,224662032759.1715,12.93,217211701509.71423
2019-07-12,4730216876.0,217211701509.71423,12.39,203139799874.4756
2019-07-15,4608632623.0,203139799874.4756,12.68,217480660099.5681
2019-07-16,5165008263.0,217480660099.5681,12.86,215904775439.00748
2019-07-17,4991286036.0,215904775439.00748,13.97,240583917049.6684
2019-07-18,5342745340.0,240583917049.6684,13.53,236708383707.45477
2019-07-19,5091796609.0,236708383707.45477,14.45,211914262873.15976
2019-07-22,4804895330.0,211914262873.15976,13.53,228558686894.82443
2019-07-23,5100558204.0,228558686894.82443,12.61,252567495265.1901
2019-07-24,5316176879.0,252567495265.1901,12.07,259905111740.11856
2019-07-25,5616729888.0,259905111740.11856,12.74,251494363461.6354
2019-07-26,5143021487.0,251494363461.6354,12.16,237809000770.26385
2019-07-29,5030260823.0,237809000770.26385,12.83,236092630596.06323
2019-07-30,5424998044.0,236092630596.06323,13.94,325478607913.9354
2019-07-31,7122123784.0,325478607913.9354,16.12,341674600121.1542
2019-08-01,7447255586.0,341674600121.1542,17.87,280564223256.0872
2019-08-02,6020078294.0,280564223256.0872,17.61,331628756750.034
2019-08-05,7066156772.0,331628756750.034,24.59,275884585422.6267
2019-08-06,6251189016.0,275884585422.6267,20.17,293039675329.8516
2019-08-07,6844290422.0,293039675329.8516,19.49,282533655159.8183
2019-08-08,6441664040.0,282533655159.8183,16.91,223035312035.2961
2019-08-09,5480914175.0,223035312035.2961,17.97,204454827511.2566
2019-08-12,5033617478.0,204454827511.2566,21.09,258371355796.31052
2019-08-13,6094742118.0,258371355796.31052,17.52,280935062539.25653
2019-08-14,6727459407.0,280935062539.25653,22.1,243443268586.5752
2019-08-15,6107789013.0,243443268586.5752,21.18,230946619565.7684
2019-08-16,5448799210.0,230946619565.7684,18.47,214630175245.74048
2019-08-19,5077064699.0,214630175245.74048,16.88,198167453471.5781
2019-08-20,4718918309.0,198167453471.5781,17.5,194810961799.31985
2019-08-21,4623164157.0,194810961799.31985,15.8,196586587151.6556
2019-08-22,4567502331.0,196586587151.6556,16.68,275779691848.96185
2019-08-23,5962975394.0,275779691848.96185,19.87,191811471104.0841
2019-08-26,4434787931.0,191811471104.0841,19.32,227384026759.4625
2019-08-27,5322851707.0,227384026759.4625,20.31,193863474197.2545
2019-08-28,4661431738.0,193863474197.2545,19.35,203057948435.968
2019-08-29,4769639070.0,203057948435.968,17.88,205883079818.1411
2019-08-30,4503935150.0,205883079818.1411,18.98,221585227072.451
2019-09-03,5234480262.0,221585227072.451,19.66,209910313011.84952
2019-09-04,4961633080.0,209910313011.84952,17.33,258694297453.25952
2019-09-05,5901101775.0,258694297453.25952,16.27,213274347273.4735
2019-09-06,4971861096.0,213274347273.4735,15.0,267452127372.692
2019-09-09,6103315046.0,267452127372.692,15.27,290549579498.14844
2019-09-10,6659646365.0,290549579498.14844,15.2,264146012220.0264
2019-09-11,6158217454.0,264146012220.0264,14.61,256539398525.86728
2019-09-12,5913379461.0,256539398525.86728,14.22,239633911308.1026
2019-09-13,5422271154.0,239633911308.1026,13.74,229231975854.0737
2019-09-16,6061268652.0,229231975854.0737,14.67,223779775412.2722
2019-09-17,5438031538.0,223779775412.2722,14.44,225625473046.1532
2019-09-18,5395320866.0,225625473046.1532,13.95,211409377100.8953
2019-09-19,5000166108.0,211409377100.8953,14.05,419589952268.8305
2019-09-20,9366365415.0,419589952268.8305,15.32,216965614221.9059
2019-09-23,4891016098.0,216965614221.9059,14.91,273674496232.91302
2019-09-24,6075316033.0,273674496232.91302,17.05,241057946577.86145
2019-09-25,5259992413.0,241057946577.86145,15.96,215482530386.968
2019-09-26,4869442802.0,215482530386.968,16.07,232859802108.7921
2019-09-27,5162744980.0,232859802108.7921,17.22,216832355623.8172
2019-09-30,4918445523.0,216832355623.8172,16.24,238473030403.61365
2019-10-01,5697924557.0,238473030403.61365,18.56,262832347054.3817
2019-10-02,6262370499.0,262832347054.3817,20.56,240689123378.51813
2019-10-03,5524532333.0,240689123378.51813,19.12,205239323130.24475
2019-10-04,4626143842.0,205239323130.24475,17.04,194544280910.8485
2019-10-07,4621024373.0,194544280910.8485,17.86,222767781012.0597
2019-10-08,5168168602.0,222767781012.0597,20.28,175615320425.18588
2019-10-09,4200684335.0,175615320425.18588,18.64,201516056483.95975
2019-10-10,4917650271.0,201516056483.95975,17.57,249690573841.4529
2019-10-11,5634408664.0,249690573841.4529,15.58,162888280969.97797
2019-10-14,3907898795.0,162888280969.97797,14.57,221919192369.9975
2019-10-15,5046857427.0,221919192369.9975,13.54,219214932654.1872
2019-10-16,5029931974.0,219214932654.1872,13.68,212370640513.38303
2019-10-17,4876743676.0,212370640513.38303,13.79,249017763469.9172
2019-10-18,5189071103.0,249017763469.9172,14.25,211096487142.3597
2019-10-21,4948434479.0,211096487142.3597,14.0,239617593854.8588
2019-10-22,5266231101.0,239617593854.8588,14.46,229490375642.9806
2019-10-23,5138852151.0,229490375642.9806,14.01,240423530151.0714
2019-10-24,5493969561.0,240423530151.0714,13.71,237627674751.14337
2019-10-25,5191995310.0,237627674751.14337,12.65,251892405624.9257
2019-10-28,5394008336.0,251892405624.9257,13.11,238843773787.2217
2019-10-29,5336390161.0,238843773787.2217,13.2,240150993369.53333
2019-10-30,5590040059.0,240150993369.53333,12.33,275546527834.62054
2019-10-31,6239397184.0,275546527834.62054,13.22,257394514877.3585
2019-11-01,5899555935.0,257394514877.3585,12.3,272518667860.0261
2019-11-04,6247404212.0,272518667860.0261,12.83,277122590952.5249
2019-11-05,6664788768.0,277122590952.5249,13.1,249749315835.82428
2019-11-06,6688330646.0,249749315835.82428,12.62,280403979995.02747
2019-11-07,6435618779.0,280403979995.02747,12.73,220049127220.6628
2019-11-08,5364890174.0,220049127220.6628,12.07,190718185878.73895
2019-11-11,4627008622.0,190718185878.73895,12.69,225492281727.21423
2019-11-12,5409616502.0,225492281727.21423,12.68,228560503064.2729
2019-11-13,5595414046.0,228560503064.2729,13.0,217408006938.10223
2019-11-14,5299088132.0,217408006938.10223,13.05,250502535803.58807
2019-11-15,5473185815.0,250502535803.58807,12.05,241673816370.0892
2019-11-18,5404221664.0,241673816370.0892,12.46,250335915781.9389
2019-11-19,5619119053.0,250335915781.9389,12.86,308848951120.431
2019-11-20,6547146688.0,308848951120.431,12.78,235145214865.53253
2019-11-21,5545471602.0,235145214865.53253,13.13,213112946511.24332
2019-11-22,4987467904.0,213112946511.24332,12.34,256061955441.6949
2019-11-25,5648886103.0,256061955441.6949,11.87,319486907494.5776
2019-11-26,6863397930.0,319486907494.5776,11.54,206587231349.84903
2019-11-27,4652688782.0,206587231349.84903,11.75,120377228135.87157
2019-11-29,2728432006.0,120377228135.87157,12.62,248358627735.72427
2019-12-02,5425987643.0,248358627735.72427,14.91,260610888922.28348
2019-12-03,5876557787.0,260610888922.28348,15.96,240177937473.97284
2019-12-04,5743179987.0,240177937473.97284,14.8,226073586317.3816
2019-12-05,5416704008.0,226073586317.3816,14.52,238184149845.88336
2019-12-06,5434221781.0,238184149845.88336,13.62,228241860556.0004
2019-12-09,5384607017.0,228241860556.0004,15.86,225781236345.21597
2019-12-10,5314627586.0,225781236345.21597,15.68,227461911644.576
2019-12-11,5124319281.0,227461911644.576,14.99,288823493813.7057
2019-12-12,6294024280.0,288823493813.7057,13.94,270030582333.90045
2019-12-13,5871631269.0,270030582333.90045,12.63,298971604393.73486
2019-12-16,6345024159.0,298971604393.73486,12.14,272683880557.98352
2019-12-17,6163262098.0,272683880557.98352,12.29,283809595053.2759
2019-12-18,6678429017.0,283809595053.2759,12.58,272272464917.9056
2019-12-19,6130742900.0,272272464917.9056,12.5,485648073670.6814
2019-12-20,10223369331.0,485648073670.6814,12.51,223909969239.80908
2019-12-23,5041231530.0,223909969239.80908,12.61,91166345754.55208
2019-12-24,2300757210.0,91166345754.55208,12.67,161612926003.7213
2019-12-26,3768019068.0,161612926003.7213,12.65,180132687753.3654
2019-12-27,4215779747.0,180132687753.3654,13.43,186315846369.5896
2019-12-30,5012333911.0,186315846369.5896,14.82,186006827890.1339
2019-12-31,5014953509.0,186006827890.1339,13.78,254537185918.87317
2020-01-02,6240222497.0,254537185918.87317,12.47,240109002847.5284
2020-01-03,5979005048.0,240109002847.5284,14.02,263198066668.9296
2020-01-06,6412541132.0,263198066668.9296,13.85,261184142249.71228
2020-01-07,5729023775.0,261184142249.71228,13.79,284538821172.5957
2020-01-08,6089815017.0,284538821172.5957,13.45,277685080719.4715
2020-01-09,6057673441.0,277685080719.4715,12.54,246607879643.64932
2020-01-10,5487234957.0,246607879643.64932,12.56,277402871743.5304
2020-01-13,5893660337.0,277402871743.5304,12.32,304591385510.62646
2020-01-14,6141696686.0,304591385510.62646,12.39,268811030138.2437
2020-01-15,6062330304.0,268811030138.2437,12.42,264686170211.8647
2020-01-16,5744659970.0,264686170211.8647,12.32,302326470407.2353
2020-01-17,6174936514.0,302326470407.2353,12.1,314576443785.9303
2020-01-21,6657185911.0,314576443785.9303,12.85,284315164352.3513
2020-01-22,5960666229.0,284315164352.3513,12.91,288723329444.073
2020-01-23,6101301509.0,288723329444.073,12.98,301716072940.86365
2020-01-24,6214539727.0,301716072940.86365,14.56,302693428531.5895
2020-01-27,6313159622.0,302693428531.5895,18.23,267713655448.5004
2020-01-28,5614290066.0,267713655448.5004,16.28,274680902337.6384
2020-01-29,5743332492.0,274680902337.6384,16.39,316664375381.5791
2020-01-30,5987213170.0,316664375381.5791,15.49,381254441541.8544
2020-01-31,7079660316.0,381254441541.8544,18.84,336818554632.08966
2020-02-03,6101613350.0,336818554632.08966,17.97,362826144090.2329
2020-02-04,6357854909.0,362826144090.2329,16.05,344697328237.62915
2020-02-05,6468755878.0,344697328237.62915,15.15,301961269576.4577
2020-02-06,6042779585.0,301961269576.4577,14.96,275961592733.3864
2020-02-07,5836060141.0,275961592733.3864,15.47,274812098044.6167
2020-02-10,5523389454.0,274812098044.6167,15.04,286544118603.5301
2020-02-11,6077742161.0,286544118603.5301,15.18,290188285016.3519
2020-02-12,6166305767.0,290188285016.3519,13.74,285617722094.6189
2020-02-13,5650275787.0,285617722094.6189,14.15,261309626019.024
2020-02-14,5546722325.0,261309626019.024,13.68,288535873614.1802
2020-02-18,5919201307.0,288535873614.1802,14.83,282623159759.6387
2020-02-19,5970297397.0,282623159759.6387,14.38,317652570010.3437
2020-02-20,6647001541.0,317652570010.3437,15.56,328653366030.4791
2020-02-21,6537019295.0,328653366030.4791,17.08,403559909008.74194
2020-02-24,7912709062.0,403559909008.74194,25.03,441485162394.2926
2020-02-25,9054272117.0,441485162394.2926,27.85,405803883848.7325
2020-02-26,8895273310.0,405803883848.7325,27.56,526415477657.8658
2020-02-27,11447384943.0,526415477657.8658,39.16,652397335422.1389
2020-02-28,13581423394.0,652397335422.1389,40.11,511011086567.6839
2020-03-02,10327765459.0,511011086567.6839,33.42,498674891274.8098
2020-03-03,10440071196.0,498674891274.8098,36.82,400735007540.91394
2020-03-04,8453611305.0,400735007540.91394,31.99,399056658656.6236
2020-03-05,8980346726.0,399056658656.6236,39.62,468235811388.0553
2020-03-06,10609309526.0,468235811388.0553,41.94,522988529727.8738
2020-03-09,12916509276.0,522988529727.8738,54.46,488191467518.72943
2020-03-10,11902963798.0,488191467518.72943,47.3,447752107369.5031
2020-03-11,11455110317.0,447752107369.5031,53.9,551067929841.7556
2020-03-12,13681685809.0,551067929841.7556,75.47,537598275340.73615
2020-03-13,12735754720.0,537598275340.73615,57.83,457505829787.7395
2020-03-16,12190990383.0,457505829787.7395,82.69,513069917952.9536
2020-03-17,13053357716.0,513069917952.9536,75.91,495662996285.46765
2020-03-18,13492545317.0,495662996285.46765,76.45,457419961425.12976
2020-03-19,12476638422.0,457419961425.12976,72.0,486813639110.58685
2020-03-20,14088376049.0,486813639110.58685,66.04,424440154267.1909
2020-03-23,11539826615.0,424440154267.1909,61.59,450337064337.8077
2020-03-24,11819609042.0,450337064337.8077,61.67,466128837204.4155
2020-03-25,12708757094.0,466128837204.4155,63.95,434624435346.5949
2020-03-26,11522603370.0,434624435346.5949,61.0,354716449758.3091
2020-03-27,9675698988.0,354716449758.3091,65.54,338755847314.67944
2020-03-30,9165525972.0,338755847314.67944,57.08,385948522500.9874
2020-03-31,10288783288.0,385948522500.9874,53.54,322430256042.9524
2020-04-01,9442604536.0,322430256042.9524,57.06,325551555595.3298
2020-04-02,9882599942.0,325551555595.3298,50.91,289482483958.4369
2020-04-03,9208649525.0,289482483958.4369,46.8,377501975881.2958
2020-04-06,9987473131.0,377501975881.2958,45.24,385739795219.213
2020-04-07,10817891725.0,385739795219.213,46.7,326050386056.0293
2020-04-08,9172707902.0,326050386056.0293,43.35,400798612341.9881
2020-04-09,11811982803.0,400798612341.9881,41.67,299418875976.0574
2020-04-13,8344920927.0,299418875976.0574,41.17,367854450035.6278
2020-04-14,9213778074.0,367854450035.6278,37.76,324107852005.1761
2020-04-15,8331833756.0,324107852005.1761,40.84,375940521990.1508
2020-04-16,9121131529.0,375940521990.1508,40.11,383742470311.70105
2020-04-17,9901899406.0,383742470311.70105,38.15,316636402595.16296
2020-04-20,8745056565.0,316636402595.16296,43.83,352593830950.13403
2020-04-21,8641938417.0,352593830950.13403,45.41,294087185182.07684
2020-04-22,7899435210.0,294087185182.07684,41.98,308655525682.85333
2020-04-23,9292382434.0,308655525682.85333,41.38,295741477108.578
2020-04-24,8800191340.0,295741477108.578,35.93,314404411819.08826
2020-04-27,8721060461.0,314404411819.08826,33.29,335826288526.08295
2020-04-28,9117224774.0,335826288526.08295,33.57,399517724335.3688
2020-04-29,10811440303.0,399517724335.3688,31.23,408196820135.6333
2020-04-30,10668354214.0,408196820135.6333,34.15,339384179861.8871
2020-05-01,8373230222.0,339384179861.8871,37.19,292653420439.1421
2020-05-04,8022082405.0,292653420439.1421,35.97,306229740849.5853
2020-05-05,8913909222.0,306229740849.5853,33.61,301702714647.52106
2020-05-06,8349644273.0,301702714647.52106,34.12,322876340205.18774
2020-05-07,8615457948.0,322876340205.18774,31.44,309861865856.7613
2020-05-08,8438807401.0,309861865856.7613,27.98,326322606767.6283
2020-05-11,8523886321.0,326322606767.6283,27.57,327243562124.994
2020-05-12,9273055880.0,327243562124.994,33.04,381177508747.228
2020-05-13,10108501915.0,381177508747.228,35.28,347485956395.9894
2020-05-14,9191567727.0,347485956395.9894,32.61,371429760091.488
2020-05-15,9428620967.0,371429760091.488,31.89,381883269100.7901
2020-05-18,10467451300.0,381883269100.7901,29.3,320577139154.67975
2020-05-19,8836760208.0,320577139154.67975,30.53,335820876992.8182
2020-05-20,9043125311.0,335820876992.8182,27.99,329399760447.0128
2020-05-21,8507164774.0,329399760447.0128,29.53,269860032989.01587
2020-05-22,7469741303.0,269860032989.01587,28.16,372396121495.6212
2020-05-26,10021638915.0,372396121495.6212,28.01,414833186303.0401
2020-05-27,10629218303.0,414833186303.0401,27.62,353557703607.30786
2020-05-28,9241588133.0,353557703607.30786,28.59,474638130806.0182
2020-05-29,11781268938.0,474638130806.0182,27.51,301259069175.52673
2020-06-01,8302068019.0,301259069175.52673,28.23,341767546347.90424
2020-06-02,8774416841.0,341767546347.90424,26.84,367418422860.8618
2020-06-03,10053093404.0,367418422860.8618,25.66,381875165558.3965
2020-06-04,12023650100.0,381875165558.3965,25.81,478185570719.1528
2020-06-05,14503039176.0,478185570719.1528,24.52,418759019991.2859
2020-06-08,13749782476.0,418759019991.2859,25.81,377714464170.8416
2020-06-09,11300744651.0,377714464170.8416,27.57,409074597983.23694
2020-06-10,11362935622.0,409074597983.23694,27.57,458241452357.13257
2020-06-11,11724440702.0,458241452357.13257,40.79,397925208311.3794
2020-06-12,9767774655.0,397925208311.3794,36.09,375412866851.22
2020-06-15,9766175114.0,375412866851.22,34.4,392920764028.1375
2020-06-16,10123482867.0,392920764028.1375,33.67,314249093952.823
2020-06-17,8514286707.0,314249093952.823,33.47,305249898892.7324
2020-06-18,8480653278.0,305249898892.7324,32.94,569188304878.2786
2020-06-19,14102740177.0,569188304878.2786,35.12,320097236881.94446
2020-06-22,8937343475.0,320097236881.94446,31.77,345035041653.05206
2020-06-23,9806672911.0,345035041653.05206,31.37,381455187616.16473
2020-06-24,10551785704.0,381455187616.16473,33.84,335376150907.2837
2020-06-25,9281817800.0,335376150907.2837,32.22,553656515589.5187
2020-06-26,15014489674.0,553656515589.5187,34.73,327428643146.49493
2020-06-29,8488669266.0,327428643146.49493,31.78,359738654743.8203
2020-06-30,8869611373.0,359738654743.8203,30.43,347923330408.6311
2020-07-01,8819678814.0,347923330408.6311,28.62,328284970177.7599
2020-07-02,7729344703.0,328284970177.7599,27.68,372851237424.6666
2020-07-06,8956805585.0,372851237424.6666,27.94,347741843229.71533
2020-07-07,8339182385.0,347741843229.71533,29.43,350564948528.3575
2020-07-08,8648460563.0,350564948528.3575,28.08,366726904918.534
2020-07-09,8588883815.0,366726904918.534,29.26,344598570728.2703
2020-07-10,7697461751.0,344598570728.2703,27.29,450758996379.0369
2020-07-13,9405939981.0,450758996379.0369,32.19,412674925521.44495
2020-07-14,8699127886.0,412674925521.44495,29.52,384990159443.6605
2020-07-15,9027880118.0,384990159443.6605,27.76,326828009549.7041
2020-07-16,7813608323.0,326828009549.7041,28.0,321840125976.2122
2020-07-17,7975511481.0,321840125976.2122,25.68,339043477177.8552
2020-07-20,7899079717.0,339043477177.8552,24.46,345563168453.2693
2020-07-21,9445308661.0,345563168453.2693,24.84,317408911169.5737
2020-07-22,8060485448.0,317408911169.5737,24.32,383535598573.26166
2020-07-23,8543337129.0,383535598573.26166,26.08,345114353434.1568
2020-07-24,7706695388.0,345114353434.1568,25.84,321509439960.9384
2020-07-27,7946975350.0,321509439960.9384,24.74,298565053595.0696
2020-07-28,7705075907.0,298565053595.0696,25.44,326395536193.8318
2020-07-29,8186332837.0,326395536193.8318,24.1,339737963150.9001
2020-07-30,8149173881.0,339737963150.9001,24.76,434906014609.46936
2020-07-31,9197140663.0,434906014609.46936,24.46,370450459455.3103
2020-08-03,8280269701.0,370450459455.3103,24.28,349054321224.561
2020-08-04,8181973907.0,349054321224.561,23.76,345646560946.8102
2020-08-05,8400202345.0,345646560946.8102,22.99,348007691198.2521
2020-08-06,8173751275.0,348007691198.2521,22.65,374451860198.02325
2020-08-07,8019393639.0,374451860198.02325,22.21,356729796090.9671
2020-08-10,8201864969.0,356729796090.9671,22.13,390872086970.41394
2020-08-11,9024399316.0,390872086970.41394,24.03,347923984672.17444
2020-08-12,7283777261.0,347923984672.17444,22.28,320280282927.34766
2020-08-13,6917867812.0,320280282927.34766,22.13,269833254146.16617
2020-08-14,6547447732.0,269833254146.16617,22.05,309678568319.91595
2020-08-17,6507930255.0,309678568319.91595,21.35,312076902769.14154
2020-08-18,6694422721.0,312076902769.14154,21.51,325297224427.03186
2020-08-19,6951237515.0,325297224427.03186,22.54,323578153535.6951
2020-08-20,7385179627.0,323578153535.6951,22.72,367926988087.77136
2020-08-21,7240666520.0,367926988087.77136,22.54,371934788130.2721
2020-08-24,7447762278.0,371934788130.2721,22.37,335687662812.35535
2020-08-25,6887530527.0,335687662812.35535,22.03,408248079654.3345
2020-08-26,7045057805.0,408248079654.3345,23.27,410188647209.46765
2020-08-27,7334349413.0,410188647209.46765,24.47,354929498678.5233
2020-08-28,6627369545.0,354929498678.5233,22.96,421809312028.0836
2020-08-31,7784661091.0,421809312028.0836,26.41,402186991678.18646
2020-09-01,7416236420.0,402186991678.18646,26.12,448558744216.4828
2020-09-02,8047362692.0,448558744216.4828,26.57,523037890564.7943
2020-09-03,9128334369.0,523037890564.7943,33.6,524027235771.8666
2020-09-04,8499357728.0,524027235771.8666,30.75,453429111266.2213
2020-09-08,8442127510.0,453429111266.2213,31.46,388101525019.75085
2020-09-09,7304857791.0,388101525019.75085,28.81,387351936341.7924
2020-09-10,7843883959.0,387351936341.7924,29.71,351731822810.1102
2020-09-11,7181029331.0,351731822810.1102,26.87,370945128853.3645
2020-09-14,7412908072.0,370945128853.3645,25.85,374855851192.5689
2020-09-15,7658702728.0,374855851192.5689,25.59,398987483257.3688
2020-09-16,8182701555.0,398987483257.3688,26.04,411537382638.4292
2020-09-17,7968828789.0,411537382638.4292,26.46,603662706914.1892
2020-09-18,12586525632.0,603662706914.1892,25.83,451075145293.745
2020-09-21,8557824415.0,451075145293.745,27.78,380383742891.5616
2020-09-22,7304015878.0,380383742891.5616,26.86,390925202695.15424
2020-09-23,8269100011.0,390925202695.15424,28.58,377075843176.7257
2020-09-24,8467393178.0,377075843176.7257,28.51,334217461511.74243
2020-09-25,7286001222.0,334217461511.74243,26.38,338153660900.7524
2020-09-28,7238138425.0,338153660900.7524,26.19,307660828298.45404
2020-09-29,6815625733.0,307660828298.45404,26.27,397931634552.85815
2020-09-30,8749719698.0,397931634552.85815,26.37,368906837795.2157
2020-10-01,7834508441.0,368906837795.2157,26.7,367975137800.5057
2020-10-02,7318836007.0,367975137800.5057,27.63,320129975219.79816
2020-10-05,6916607412.0,320129975219.79816,27.96,378085917192.0617
2020-10-06,8345768130.0,378085917192.0617,29.48,331023834780.30896
2020-10-07,7258131865.0,331023834780.30896,28.06,302825842830.6429
2020-10-08,7076264788.0,302825842830.6429,26.36,316293535769.79614
2020-10-09,7070866428.0,316293535769.79614,25.0,379425366092.0384
2020-10-12,7110474468.0,379425366092.0384,25.07,362877730344.3378
2020-10-13,7002748354.0,362877730344.3378,26.07,345958389852.76965
2020-10-14,7132385747.0,345958389852.76965,26.4,332263493880.6172
2020-10-15,6863871764.0,332263493880.6172,26.97,339932222847.0647
2020-10-16,7658765260.0,339932222847.0647,27.41,326465765540.8086
2020-10-19,7395334128.0,326465765540.8086,29.18,311753063848.2399
2020-10-20,7228312095.0,311753063848.2399,29.35,338273467643.5413
2020-10-21,7341046232.0,338273467643.5413,28.65,337777989312.00323
2020-10-22,7397076130.0,337777989312.00323,28.11,288032847551.984
2020-10-23,6595395419.0,288032847551.984,27.55,338239354309.0028
2020-10-26,7011952253.0,338239354309.0028,32.46,322242033029.3651
2020-10-27,6851719258.0,322242033029.3651,33.35,394969270192.1145
2020-10-28,8802608419.0,394969270192.1145,40.28,389827591176.9738
2020-10-29,7970910019.0,389827591176.9738,37.59,429886578006.0836
2020-10-30,8253570851.0,429886578006.0836,38.02,357480475644.6315
2020-11-02,7385520659.0,357480475644.6315,37.13,354669509490.2126
2020-11-03,7273262015.0,354669509490.2126,35.55,461389533294.3413
2020-11-04,8204627571.0,461389533294.3413,29.57,420045076576.20654
2020-11-05,8440140837.0,420045076576.20654,27.58,367099908494.657
2020-11-06,8828484632.0,367099908494.657,24.86,651370031697.39
2020-11-09,14123097977.0,651370031697.39,25.75,519029368334.1908
2020-11-10,10517429832.0,519029368334.1908,24.8,380194558669.03
2020-11-11,8246869271.0,380194558669.03,23.45,374044277851.6691
2020-11-12,8543470098.0,374044277851.6691,25.35,352658358383.948
2020-11-13,8128903287.0,352658358383.948,23.1,408955639657.1637
2020-11-16,9125881350.0,408955639657.1637,22.45,382465627966.3429
2020-11-17,8652788317.0,382465627966.3429,22.71,409937397915.022
2020-11-18,9734338337.0,409937397915.022,23.84,381063497152.0695
2020-11-19,9459666361.0,381063497152.0695,23.11,373964138214.9954
2020-11-20,9347984090.0,373964138214.9954,23.7,421704900663.7069
2020-11-23,10236553058.0,421704900663.7069,22.66,470261319442.3184
2020-11-24,12177929751.0,470261319442.3184,21.64,381899480726.7925
2020-11-25,9056114968.0,381899480726.7925,21.25,241994825297.75592
2020-11-27,5971245633.0,241994825297.75592,20.84,569789705188.7246
2020-11-30,13710957196.0,569789705188.7246,20.57,461377521497.657
2020-12-01,11653929150.0,461377521497.657,20.77,415702819665.8006
2020-12-02,9993579229.0,415702819665.8006,21.17,412589345634.47705
2020-12-03,9946360708.0,412589345634.47705,21.28,399257951267.7196
2020-12-04,9899508535.0,399257951267.7196,20.79,397820250926.8344
2020-12-07,9253395228.0,397820250926.8344,21.3,404251212655.8848
2020-12-08,9095754992.0,404251212655.8848,20.68,481890540381.129
2020-12-09,10059723071.0,481890540381.129,22.27,419404059818.5388
2020-12-10,8868582913.0,419404059818.5388,22.52,392996789271.5256
2020-12-11,8363005561.0,392996789271.5256,23.31,430722116690.30176
2020-12-14,8841890039.0,430722116690.30176,24.72,416293327368.46606
2020-12-15,8571222045.0,416293327368.46606,22.89,406190366484.46094
2020-12-16,8428959385.0,406190366484.46094,22.5,429738255015.6276
2020-12-17,8979369753.0,429738255015.6276,21.93,830842047375.8848
2020-12-18,13945462050.0,830842047375.8848,21.57,460985425055.13617
2020-12-21,9649521301.0,460985425055.13617,25.16,411865637396.55945
2020-12-22,9561901480.0,411865637396.55945,24.23,345686787433.7615
2020-12-23,10581239759.0,345686787433.7615,23.31,202714428881.772
2020-12-24,5051273957.0,202714428881.772,21.53,358622292432.83563
2020-12-28,8372179658.0,358622292432.83563,21.7,338784564723.49445
2020-12-29,7868865637.0,338784564723.49445,23.08,318013619107.8016
2020-12-30,8268082368.0,318013619107.8016,22.77,322409432468.03394
2020-12-31,7783922835.0,322409432468.03394,22.75,493812678547.51086
2021-01-04,11449836842.0,493812678547.51086,26.97,400193365391.81805
2021-01-05,11371266467.0,400193365391.81805,25.34,562443862546.9797
2021-01-06,13462311108.0,562443862546.9797,25.07,503031096681.5919
2021-01-07,11645342477.0,503031096681.5919,22.37,510251956415.92334
2021-01-08,11698025484.0,510251956415.92334,21.56,457083889636.4949
2021-01-11,11154462153.0,457083889636.4949,24.08,480591988255.58215
